id,bank,chapter,source_ref,type,difficulty,topic,question,options,correct_option,correct_answer,explanation,source_quote,fact_id,variant_group,validation_status,correction
DAN8-0049,DANIEL7-12,DAN8,"PDF p.19, Daniel 8:22",multiple_choice,medium,"Media, Persia, Grecia y cuatro reinos","Según PDF p.19, Daniel 8:22, en el pasaje sobre Media, Persia, Grecia y cuatro reinos, ¿Cuál opción conserva el dato exacto de la fuente? Marco: «que fue quebrado y sucedieron [DETALLE] en su lugar, significa que cuatro reinos»","[""que fue quebrado y sucedieron sesenta en su lugar, significa que cuatro reinos"", ""que fue quebrado y sucedieron cuatro en su lugar, significa que cuatro reinos"", ""que fue quebrado y sucedieron siete en su lugar, significa que cuatro reinos"", ""que fue quebrado y sucedieron dos cuernos en su lugar, significa que cuatro reinos""]",1,"que fue quebrado y sucedieron cuatro en su lugar, significa que cuatro reinos","La opción correcta conserva el detalle «cuatro» tal como aparece en la fuente: «que fue quebrado y sucedieron cuatro en su lugar, significa que cuatro reinos».","que fue quebrado y sucedieron cuatro en su lugar, significa que cuatro reinos",DAN8-V22-F02,DAN8-V22-F02-VARIANTS,verified,
DAN8-0050,DANIEL7-12,DAN8,"PDF p.19, Daniel 8:23",true_false,hard,"rey altivo, engaño y Príncipe de los príncipes","Según PDF p.19, Daniel 8:23, en el pasaje sobre rey altivo, engaño y Príncipe de los príncipes, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «”Al fin del reinado de estos, cuando los transgresores lleguen al colmo, se ⟦apoderará⟧ un rey altivo de rostro y entendido en enigmas.»","[""Verdadero"", ""Falso""]",1,Falso,"La afirmación cambia «levantará». La corrección exacta es: «”Al fin del reinado de estos, cuando los transgresores lleguen al colmo, se levantará un rey altivo de rostro y entendido en enigmas.»","transgresores lleguen al colmo, se levantará un rey altivo de rostro y entendido",DAN8-V23-F02,DAN8-V23-F02-VARIANTS,verified,"”Al fin del reinado de estos, cuando los transgresores lleguen al colmo, se levantará un rey altivo de rostro y entendido en enigmas."
DAN8-0051,DANIEL7-12,DAN8,"PDF p.19, Daniel 8:24",fill_blank,medium,"rey altivo, engaño y Príncipe de los príncipes","Según PDF p.19, Daniel 8:24, en el pasaje sobre rey altivo, engaño y Príncipe de los príncipes, complete la formulación del PDF: «causará grandes ruinas, _____, actuará arbitrariamente y destruirá a los fuertes y al pueblo de los santos.»","[""confirmará"", ""contenderá"", ""prosperará"", ""Despertará""]",2,prosperará,"El PDF emplea la expresión «prosperará» en este contexto: «causará grandes ruinas, prosperará, actuará arbitrariamente y destruirá a los fuertes».","causará grandes ruinas, prosperará, actuará arbitrariamente y destruirá a los fuertes",DAN8-V24-F05,DAN8-V24-F05-VARIANTS,verified,
DAN8-0052,DANIEL7-12,DAN8,"PDF p.19, Daniel 8:25",multiple_choice,medium,"rey altivo, engaño y Príncipe de los príncipes","Según PDF p.19, Daniel 8:25, en el pasaje sobre rey altivo, engaño y Príncipe de los príncipes, ¿Cuál opción conserva el dato exacto de la fuente? Marco: «Con su [DETALLE] hará prosperar el engaño en su mano»","[""Con su confesión hará prosperar el engaño en su mano"", ""Con su confusión hará prosperar el engaño en su mano"", ""Con su sagacidad hará prosperar el engaño en su mano"", ""Con su eternidad hará prosperar el engaño en su mano""]",2,Con su sagacidad hará prosperar el engaño en su mano,La opción correcta conserva el detalle «sagacidad» tal como aparece en la fuente: «Con su sagacidad hará prosperar el engaño en su mano».,Con su sagacidad hará prosperar el engaño en su mano,DAN8-V25-F01,DAN8-V25-F01-VARIANTS,verified,
DAN8-0053,DANIEL7-12,DAN8,"PDF p.19, Daniel 8:26",true_false,medium,"rey altivo, engaño y Príncipe de los príncipes","Según PDF p.19, Daniel 8:26, en el pasaje sobre rey altivo, engaño y Príncipe de los príncipes, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «La visión de las ⟦costas⟧ y mañanas que se ha referido es verdadera»","[""Verdadero"", ""Falso""]",1,Falso,La afirmación cambia «tardes». La corrección exacta es: «La visión de las tardes y mañanas que se ha referido es verdadera»,La visión de las tardes y mañanas que se ha referido es,DAN8-V26-F02,DAN8-V26-F02-VARIANTS,verified,La visión de las tardes y mañanas que se ha referido es verdadera
DAN8-0054,DANIEL7-12,DAN8,"PDF p.19, Daniel 8:27",fill_blank,medium,estado final de Daniel,"Según PDF p.19, Daniel 8:27, en el pasaje sobre estado final de Daniel, complete la formulación del PDF: «pero estaba _____ a causa de la visión, y no la entendía.»","[""arruinado"", ""confiados"", ""consumida"", ""espantado""]",3,espantado,"El PDF emplea la expresión «espantado» en este contexto: «pero estaba espantado a causa de la visión, y no».","pero estaba espantado a causa de la visión, y no",DAN8-V27-F09,DAN8-V27-F09-VARIANTS,verified,
DAN8-0055,DANIEL7-12,DAN8,"PDF p.18, Daniel 8:1",multiple_choice,easy,"año, Susa, Ulai y carnero","Según PDF p.18, Daniel 8:1, en el pasaje sobre año, Susa, Ulai y carnero, ¿Qué expresión completa correctamente el detalle señalado? Marco: «tercero del reinado del rey [DETALLE], yo, Daniel, tuve una visión, después de»","[""tercero del reinado del rey Abed-nego, yo, Daniel, tuve una visión, después de"", ""tercero del reinado del rey Beltsasar, yo, Daniel, tuve una visión, después de"", ""tercero del reinado del rey Gabriel, yo, Daniel, tuve una visión, después de"", ""tercero del reinado del rey Belsasar, yo, Daniel, tuve una visión, después de""]",3,"tercero del reinado del rey Belsasar, yo, Daniel, tuve una visión, después de","La opción correcta conserva el detalle «Belsasar» tal como aparece en la fuente: «tercero del reinado del rey Belsasar, yo, Daniel, tuve una visión, después de».","tercero del reinado del rey Belsasar, yo, Daniel, tuve una visión, después de",DAN8-V1-F03,DAN8-V1-F03-VARIANTS,verified,
DAN8-0056,DANIEL7-12,DAN8,"PDF p.18, Daniel 8:2",true_false,hard,"año, Susa, Ulai y carnero","Según PDF p.18, Daniel 8:2, en el pasaje sobre año, Susa, Ulai y carnero, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Miraba yo la visión, y en ella yo ⟦estaba⟧ en Susa, que es la capital del reino, en la provincia de Elam.»","[""Verdadero"", ""Falso""]",0,Verdadero,"La afirmación coincide con el PDF: «visión, y en ella yo estaba en Susa, que es la capital del».","visión, y en ella yo estaba en Susa, que es la capital del",DAN8-V2-F03,DAN8-V2-F03-VARIANTS,verified,
DAN8-0057,DANIEL7-12,DAN8,"PDF p.18, Daniel 8:3",fill_blank,medium,"año, Susa, Ulai y carnero","Según PDF p.18, Daniel 8:3, en el pasaje sobre año, Susa, Ulai y carnero, complete la formulación del PDF: «Alcé los ojos y miré, y había un _____ que estaba delante del río, y tenía dos cuernos»","[""carnero"", ""corazón"", ""dominio"", ""hacerse""]",0,carnero,"El PDF emplea la expresión «carnero» en este contexto: «y miré, y había un carnero que estaba delante del río, y tenía».","y miré, y había un carnero que estaba delante del río, y tenía",DAN8-V3-F03,DAN8-V3-F03-VARIANTS,verified,
DAN8-0058,DANIEL7-12,DAN8,"PDF p.18, Daniel 8:4",multiple_choice,hard,"año, Susa, Ulai y carnero","Según PDF p.18, Daniel 8:4, en el pasaje sobre año, Susa, Ulai y carnero, ¿Qué opción restituye con precisión la relación descrita? Marco: «Vi que el carnero [DETALLE] con los cuernos al poniente, al norte»","[""Vi que el carnero hería con los cuernos al poniente, al norte"", ""Vi que el carnero andar con los cuernos al poniente, al norte"", ""Vi que el carnero darán con los cuernos al poniente, al norte"", ""Vi que el carnero decía con los cuernos al poniente, al norte""]",0,"Vi que el carnero hería con los cuernos al poniente, al norte","La opción correcta conserva el detalle «hería» tal como aparece en la fuente: «Vi que el carnero hería con los cuernos al poniente, al norte».","Vi que el carnero hería con los cuernos al poniente, al norte",DAN8-V4-F02,DAN8-V4-F02-VARIANTS,verified,
DAN8-0059,DANIEL7-12,DAN8,"PDF p.18, Daniel 8:5",true_false,hard,"macho cabrío, combate y gran cuerno","Según PDF p.18, Daniel 8:5, en el pasaje sobre macho cabrío, combate y gran cuerno, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Mientras yo consideraba esto, un ⟦cielo⟧ cabrío venía del lado del poniente sobre la faz de toda la tierra, sin tocar tierra»","[""Verdadero"", ""Falso""]",1,Falso,"La afirmación cambia «macho». La corrección exacta es: «Mientras yo consideraba esto, un macho cabrío venía del lado del poniente sobre la faz de toda la tierra, sin tocar tierra»","Mientras yo consideraba esto, un macho cabrío venía del lado del poniente sobre",DAN8-V5-F02,DAN8-V5-F02-VARIANTS,verified,"Mientras yo consideraba esto, un macho cabrío venía del lado del poniente sobre la faz de toda la tierra, sin tocar tierra"
DAN8-0060,DANIEL7-12,DAN8,"PDF p.18, Daniel 8:6",fill_blank,hard,"macho cabrío, combate y gran cuerno","Según PDF p.18, Daniel 8:6, en el pasaje sobre macho cabrío, combate y gran cuerno, complete la formulación del PDF: «Vino hasta el carnero de dos cuernos que yo _____ visto en la ribera del río, y corrió contra él con la furia de su fuerza.»","[""decía"", ""había"", ""hacía"", ""salía""]",1,había,"El PDF emplea la expresión «había» en este contexto: «de dos cuernos que yo había visto en la ribera del río, y».","de dos cuernos que yo había visto en la ribera del río, y",DAN8-V6-F03,DAN8-V6-F03-VARIANTS,verified,
DAN8-0061,DANIEL7-12,DAN8,"PDF p.18, Daniel 8:7",multiple_choice,easy,"macho cabrío, combate y gran cuerno","Según PDF p.18, Daniel 8:7, en el pasaje sobre macho cabrío, combate y gran cuerno, ¿Qué expresión completa correctamente el detalle señalado? Marco: «Lo vi llegar [DETALLE] al carnero»","[""Lo vi llegar ahora al carnero"", ""Lo vi llegar junto al carnero"", ""Lo vi llegar causa al carnero"", ""Lo vi llegar cerca al carnero""]",1,Lo vi llegar junto al carnero,La opción correcta conserva el detalle «junto» tal como aparece en la fuente: «Lo vi llegar junto al carnero».,Lo vi llegar junto al carnero,DAN8-V7-F02,DAN8-V7-F02-VARIANTS,verified,
DAN8-0062,DANIEL7-12,DAN8,"PDF p.18, Daniel 8:8",true_false,medium,"macho cabrío, combate y gran cuerno","Según PDF p.18, Daniel 8:8, en el pasaje sobre macho cabrío, combate y gran cuerno, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «El macho ⟦cierra⟧ creció en gran manera»","[""Verdadero"", ""Falso""]",1,Falso,La afirmación cambia «cabrío». La corrección exacta es: «El macho cabrío creció en gran manera»,El macho cabrío creció en gran manera,DAN8-V8-F01,DAN8-V8-F01-VARIANTS,verified,El macho cabrío creció en gran manera
DAN8-0063,DANIEL7-12,DAN8,"PDF p.18, Daniel 8:9",fill_blank,hard,"cuerno pequeño, santuario y 2,300 tardes y mañanas","Según PDF p.18, Daniel 8:9, en el pasaje sobre cuerno pequeño, santuario y 2,300 tardes y mañanas, complete la formulación del PDF: «De uno de ellos _____ un cuerno pequeño, que creció mucho hacia el sur y el oriente, y hacia la tierra gloriosa.»","[""hirió"", ""trajo"", ""salió"", ""turbó""]",2,salió,"El PDF emplea la expresión «salió» en este contexto: «De uno de ellos salió un cuerno pequeño, que creció mucho hacia».","De uno de ellos salió un cuerno pequeño, que creció mucho hacia",DAN8-V9-F03,DAN8-V9-F03-VARIANTS,verified,
DAN8-0064,DANIEL7-12,DAN8,"PDF p.18, Daniel 8:10",multiple_choice,easy,"cuerno pequeño, santuario y 2,300 tardes y mañanas","Según PDF p.18, Daniel 8:10, en el pasaje sobre cuerno pequeño, santuario y 2,300 tardes y mañanas, ¿Qué expresión completa correctamente el detalle señalado? Marco: «Creció hasta llegar al [DETALLE] del cielo»","[""Creció hasta llegar al espíritu del cielo"", ""Creció hasta llegar al leopardo del cielo"", ""Creció hasta llegar al ejército del cielo"", ""Creció hasta llegar al perdonar del cielo""]",2,Creció hasta llegar al ejército del cielo,La opción correcta conserva el detalle «ejército» tal como aparece en la fuente: «Creció hasta llegar al ejército del cielo».,Creció hasta llegar al ejército del cielo,DAN8-V10-F02,DAN8-V10-F02-VARIANTS,verified,
DAN8-0065,DANIEL7-12,DAN8,"PDF p.18, Daniel 8:11",true_false,medium,"cuerno pequeño, santuario y 2,300 tardes y mañanas","Según PDF p.18, Daniel 8:11, en el pasaje sobre cuerno pequeño, santuario y 2,300 tardes y mañanas, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Aun se engrandeció frente al príncipe de los ⟦príncipes⟧»","[""Verdadero"", ""Falso""]",1,Falso,La afirmación cambia «ejércitos». La corrección exacta es: «Aun se engrandeció frente al príncipe de los ejércitos»,frente al príncipe de los ejércitos,DAN8-V11-F02,DAN8-V11-F02-VARIANTS,verified,Aun se engrandeció frente al príncipe de los ejércitos
DAN8-0066,DANIEL7-12,DAN8,"PDF p.18, Daniel 8:12",fill_blank,medium,"cuerno pequeño, santuario y 2,300 tardes y mañanas","Según PDF p.18, Daniel 8:12, en el pasaje sobre cuerno pequeño, santuario y 2,300 tardes y mañanas, complete la formulación del PDF: «A causa de la prevaricación le fue _____ el ejército junto con el sacrificio continuo»","[""arruinado"", ""confiados"", ""consumida"", ""entregado""]",3,entregado,El PDF emplea la expresión «entregado» en este contexto: «de la prevaricación le fue entregado el ejército junto con el sacrificio continuo».,de la prevaricación le fue entregado el ejército junto con el sacrificio continuo,DAN8-V12-F03,DAN8-V12-F03-VARIANTS,verified,
DAN8-0067,DANIEL7-12,DAN8,"PDF p.18, Daniel 8:13",multiple_choice,hard,"cuerno pequeño, santuario y 2,300 tardes y mañanas","Según PDF p.18, Daniel 8:13, en el pasaje sobre cuerno pequeño, santuario y 2,300 tardes y mañanas, ¿Qué opción restituye con precisión la relación descrita? Marco: «del sacrificio continuo, la prevaricación [DETALLE] y la entrega del santuario y el»","[""del sacrificio continuo, la prevaricación Aconteció y la entrega del santuario y el"", ""del sacrificio continuo, la prevaricación diferente y la entrega del santuario y el"", ""del sacrificio continuo, la prevaricación espantosa y la entrega del santuario y el"", ""del sacrificio continuo, la prevaricación asoladora y la entrega del santuario y el""]",3,"del sacrificio continuo, la prevaricación asoladora y la entrega del santuario y el","La opción correcta conserva el detalle «asoladora» tal como aparece en la fuente: «del sacrificio continuo, la prevaricación asoladora y la entrega del santuario y el».","del sacrificio continuo, la prevaricación asoladora y la entrega del santuario y el",DAN8-V13-F06,DAN8-V13-F06-VARIANTS,verified,
DAN8-0068,DANIEL7-12,DAN8,"PDF p.18, Daniel 8:14",true_false,medium,"cuerno pequeño, santuario y 2,300 tardes y mañanas","Según PDF p.18, Daniel 8:14, en el pasaje sobre cuerno pequeño, santuario y 2,300 tardes y mañanas, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «luego el santuario será ⟦purificado⟧.”»","[""Verdadero"", ""Falso""]",0,Verdadero,La afirmación coincide con el PDF: «luego el santuario será purificado».,luego el santuario será purificado,DAN8-V14-F05,DAN8-V14-F05-VARIANTS,verified,
DAN8-0069,DANIEL7-12,DAN8,"PDF p.18, Daniel 8:15",fill_blank,medium,Gabriel y tiempo del fin,"Según PDF p.18, Daniel 8:15, en el pasaje sobre Gabriel y tiempo del fin, complete la formulación del PDF: «Aconteció que mientras yo, Daniel, consideraba la visión y procuraba _____, se puso delante de mí uno con apariencia de hombre.»","[""comprenderla"", ""despreciable"", ""resplandezca"", ""veinticuatro""]",0,comprenderla,"El PDF emplea la expresión «comprenderla» en este contexto: «consideraba la visión y procuraba comprenderla, se puso delante de mí uno con».","consideraba la visión y procuraba comprenderla, se puso delante de mí uno con",DAN8-V15-F03,DAN8-V15-F03-VARIANTS,verified,
DAN8-0070,DANIEL7-12,DAN8,"PDF p.18, Daniel 8:16",multiple_choice,medium,Gabriel y tiempo del fin,"Según PDF p.18, Daniel 8:16, en el pasaje sobre Gabriel y tiempo del fin, ¿Cuál opción conserva el dato exacto de la fuente? Marco: «las riberas del Ulai, que [DETALLE] y dijo: “Gabriel, enseña a éste la»","[""las riberas del Ulai, que gritó y dijo: “Gabriel, enseña a éste la"", ""las riberas del Ulai, que ahora y dijo: “Gabriel, enseña a éste la"", ""las riberas del Ulai, que causa y dijo: “Gabriel, enseña a éste la"", ""las riberas del Ulai, que cerca y dijo: “Gabriel, enseña a éste la""]",0,"las riberas del Ulai, que gritó y dijo: “Gabriel, enseña a éste la","La opción correcta conserva el detalle «gritó» tal como aparece en la fuente: «las riberas del Ulai, que gritó y dijo: “Gabriel, enseña a éste la».","las riberas del Ulai, que gritó y dijo: “Gabriel, enseña a éste la",DAN8-V16-F03,DAN8-V16-F03-VARIANTS,verified,
