id,bank,chapter,source_ref,type,difficulty,topic,question,options,correct_option,correct_answer,explanation,source_quote,fact_id,variant_group,validation_status,correction
PR40-0057,PR39-44,PR40,"PDF p.34, PR40, párrafo 1",true_false,medium,"Daniel, Arioc, oración y visión nocturna","Según PDF p.34, PR40, párrafo 1, en el pasaje sobre Daniel, Arioc, oración y visión nocturna, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Ahora con corazón contrito, se sometieron de nuevo al Juez de la tierra, rogándole que los librase en este su tiempo de ⟦necesidad⟧ especial.»","[""Verdadero"", ""Falso""]",0,Verdadero,La afirmación coincide con el PDF: «en este su tiempo de necesidad especial».,en este su tiempo de necesidad especial,PR40-P034-F40,PR40-P034-F40-VARIANTS,verified,
PR40-0058,PR39-44,PR40,"PDF p.35, PR40, párrafo 2",fill_blank,easy,"imagen, metales, piedra y reinos","Según PDF p.35, PR40, párrafo 2, en el pasaje sobre imagen, metales, piedra y reinos, complete la formulación del PDF: «Su mente quedó así preparada para recibir favorablemente la _____.»","[""consideración"", ""interpretación"", ""desobediencia"", ""determinación""]",1,interpretación,El PDF emplea la expresión «interpretación» en este contexto: «preparada para recibir favorablemente la interpretación».,preparada para recibir favorablemente la interpretación,PR40-P035-F49,PR40-P035-F49-VARIANTS,verified,
PR40-0059,PR39-44,PR40,"PDF p.36, PR40, párrafo 1",multiple_choice,expert,"honores, naciones y agentes divinos","Según PDF p.36, PR40, párrafo 1, en el pasaje sobre honores, naciones y agentes divinos, ¿Cuál opción mantiene sin alterar el detalle y el orden de la fuente? Marco: «misericordioso, que cumplen silenciosa y [DETALLE] los designios y la voluntad de él»","[""misericordioso, que cumplen silenciosa y completamente los designios y la voluntad de él"", ""misericordioso, que cumplen silenciosa y confiadamente los designios y la voluntad de él"", ""misericordioso, que cumplen silenciosa y pacientemente los designios y la voluntad de él"", ""misericordioso, que cumplen silenciosa y correctamente los designios y la voluntad de él""]",2,"misericordioso, que cumplen silenciosa y pacientemente los designios y la voluntad de él","La opción correcta conserva el detalle «pacientemente» tal como aparece en la fuente: «misericordioso, que cumplen silenciosa y pacientemente los designios y la voluntad de él».","misericordioso, que cumplen silenciosa y pacientemente los designios y la voluntad de él",PR40-P036-F26,PR40-P036-F26-VARIANTS,verified,
PR40-0060,PR39-44,PR40,"PDF p.37, PR40, párrafo 1",true_false,hard,filosofía de la historia y propósito de Dios,"Según PDF p.37, PR40, párrafo 1, en el pasaje sobre filosofía de la historia y propósito de Dios, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «El temor de Jehová no tenía cabida en los ⟦capitanes⟧ de la vasta mayoría del pueblo.»","[""Verdadero"", ""Falso""]",1,Falso,La afirmación cambia «corazones». La corrección exacta es: «El temor de Jehová no tenía cabida en los corazones de la vasta mayoría del pueblo.»,no tenía cabida en los corazones de la vasta mayoría del pueblo,PR40-P037-F27,PR40-P037-F27-VARIANTS,verified,El temor de Jehová no tenía cabida en los corazones de la vasta mayoría del pueblo.
PR40-0061,PR39-44,PR40,"PDF p.33, PR40, párrafo 2",fill_blank,medium,"sueño olvidado, sabios, amenaza y recompensa","Según PDF p.33, PR40, párrafo 2, en el pasaje sobre sueño olvidado, sabios, amenaza y recompensa, complete la formulación del PDF: «Dijo: “He soñado un sueño, y mi espíritu se ha _____ por saber el sueño.»","[""arrostrado"", ""blasfemado"", ""perturbado"", ""confirmado""]",2,perturbado,El PDF emplea la expresión «perturbado» en este contexto: «y mi espíritu se ha perturbado por saber el sueño».,y mi espíritu se ha perturbado por saber el sueño,PR40-P033-F36,PR40-P033-F36-VARIANTS,verified,
PR40-0062,PR39-44,PR40,"PDF p.34, PR40, párrafo 1",multiple_choice,hard,"Daniel, Arioc, oración y visión nocturna","Según PDF p.34, PR40, párrafo 1, en el pasaje sobre Daniel, Arioc, oración y visión nocturna, ¿Qué opción restituye con precisión la relación descrita? Marco: «en visión de noche,” fueron [DETALLE] el sueño del rey y su significado»","[""en visión de noche,” fueron acarreado el sueño del rey y su significado"", ""en visión de noche,” fueron aprendido el sueño del rey y su significado"", ""en visión de noche,” fueron atribuído el sueño del rey y su significado"", ""en visión de noche,” fueron revelados el sueño del rey y su significado""]",3,"en visión de noche,” fueron revelados el sueño del rey y su significado","La opción correcta conserva el detalle «revelados» tal como aparece en la fuente: «en visión de noche,” fueron revelados el sueño del rey y su significado».","en visión de noche,” fueron revelados el sueño del rey y su significado",PR40-P034-F54,PR40-P034-F54-VARIANTS,verified,
PR40-0063,PR39-44,PR40,"PDF p.35, PR40, párrafo 2",true_false,hard,"imagen, metales, piedra y reinos","Según PDF p.35, PR40, párrafo 2, en el pasaje sobre imagen, metales, piedra y reinos, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «El Rey de reyes estaba por ⟦acontecer⟧ una gran verdad al monarca babilónico.»","[""Verdadero"", ""Falso""]",1,Falso,La afirmación cambia «comunicar». La corrección exacta es: «El Rey de reyes estaba por comunicar una gran verdad al monarca babilónico.»,Rey de reyes estaba por comunicar una gran verdad al monarca babilónico,PR40-P035-F54,PR40-P035-F54-VARIANTS,verified,El Rey de reyes estaba por comunicar una gran verdad al monarca babilónico.
PR40-0064,PR39-44,PR40,"PDF p.36, PR40, párrafo 1",fill_blank,hard,"honores, naciones y agentes divinos","Según PDF p.36, PR40, párrafo 1, en el pasaje sobre honores, naciones y agentes divinos, complete la formulación del PDF: «Pero en la Palabra de Dios se descorre el velo, y encima, detrás y a través de todo el juego y contrajuego de los humanos intereses, poder y pasiones, contemplamos a los agentes del que es todo misericordioso, que cumplen silenciosa y pacientemente los _____ y la voluntad de él.»","[""capitanes"", ""caprichos"", ""corazones"", ""designios""]",3,designios,El PDF emplea la expresión «designios» en este contexto: «cumplen silenciosa y pacientemente los designios y la voluntad de él».,cumplen silenciosa y pacientemente los designios y la voluntad de él,PR40-P036-F27,PR40-P036-F27-VARIANTS,verified,
PR40-0065,PR39-44,PR40,"PDF p.37, PR40, párrafo 1",multiple_choice,easy,filosofía de la historia y propósito de Dios,"Según PDF p.37, PR40, párrafo 1, en el pasaje sobre filosofía de la historia y propósito de Dios, ¿Qué expresión completa correctamente el detalle señalado? Marco: «Prevalecían la impiedad, la [DETALLE] y la corrupción»","[""Prevalecían la impiedad, la blasfemia y la corrupción"", ""Prevalecían la impiedad, la adoración y la corrupción"", ""Prevalecían la impiedad, la adorareis y la corrupción"", ""Prevalecían la impiedad, la autoridad y la corrupción""]",0,"Prevalecían la impiedad, la blasfemia y la corrupción","La opción correcta conserva el detalle «blasfemia» tal como aparece en la fuente: «Prevalecían la impiedad, la blasfemia y la corrupción».","Prevalecían la impiedad, la blasfemia y la corrupción",PR40-P037-F33,PR40-P037-F33-VARIANTS,verified,
PR40-0066,PR39-44,PR40,"PDF p.33, PR40, párrafo 2",true_false,medium,"sueño olvidado, sabios, amenaza y recompensa","Según PDF p.33, PR40, párrafo 2, en el pasaje sobre sueño olvidado, sabios, amenaza y recompensa, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Y habiendo ⟦declarado⟧ su preocupación, les pidió que le revelasen lo que habría de aliviarla.»","[""Verdadero"", ""Falso""]",0,Verdadero,"La afirmación coincide con el PDF: «Y habiendo declarado su preocupación, les pidió que le revelasen».","Y habiendo declarado su preocupación, les pidió que le revelasen",PR40-P033-F41,PR40-P033-F41-VARIANTS,verified,
PR40-0067,PR39-44,PR40,"PDF p.34, PR40, párrafo 1",fill_blank,medium,"Daniel, Arioc, oración y visión nocturna","Según PDF p.34, PR40, párrafo 1, en el pasaje sobre Daniel, Arioc, oración y visión nocturna, complete la formulación del PDF: «El Espíritu del Señor descansó sobre ellos, y a Daniel, “en visión de noche,” fueron revelados el sueño del rey y su _____.»","[""significado"", ""mandamiento"", ""Omnipotente"", ""pensamiento""]",0,significado,El PDF emplea la expresión «significado» en este contexto: «sueño del rey y su significado».,sueño del rey y su significado,PR40-P034-F55,PR40-P034-F55-VARIANTS,verified,
PR40-0068,PR39-44,PR40,"PDF p.35, PR40, párrafo 2",multiple_choice,medium,"imagen, metales, piedra y reinos","Según PDF p.35, PR40, párrafo 2, en el pasaje sobre imagen, metales, piedra y reinos, ¿Cuál opción conserva el dato exacto de la fuente? Marco: «una gran verdad al monarca [DETALLE]»","[""una gran verdad al monarca destruidor"", ""una gran verdad al monarca babilónico"", ""una gran verdad al monarca espiritual"", ""una gran verdad al monarca extranjero""]",1,una gran verdad al monarca babilónico,La opción correcta conserva el detalle «babilónico» tal como aparece en la fuente: «una gran verdad al monarca babilónico».,una gran verdad al monarca babilónico,PR40-P035-F55,PR40-P035-F55-VARIANTS,verified,
PR40-0069,PR39-44,PR40,"PDF p.36, PR40, párrafo 2",true_false,hard,"honores, naciones y agentes divinos","Según PDF p.36, PR40, párrafo 2, en el pasaje sobre honores, naciones y agentes divinos, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «En palabras de ⟦incomparable⟧ belleza y ternura, el apóstol Pablo presentó a los sabios de Atenas el propósito que Dios había tenido en la creación y distribución de las razas y naciones.»","[""Verdadero"", ""Falso""]",0,Verdadero,"La afirmación coincide con el PDF: «En palabras de incomparable belleza y ternura, el apóstol Pablo presentó».","En palabras de incomparable belleza y ternura, el apóstol Pablo presentó",PR40-P036-F33,PR40-P036-F33-VARIANTS,verified,
PR40-0070,PR39-44,PR40,"PDF p.37, PR40, párrafo 1",fill_blank,easy,filosofía de la historia y propósito de Dios,"Según PDF p.37, PR40, párrafo 1, en el pasaje sobre filosofía de la historia y propósito de Dios, complete la formulación del PDF: «Prevalecían la impiedad, la blasfemia y la _____.»","[""apariencia"", ""corrupción"", ""casualidad"", ""cautividad""]",1,corrupción,"El PDF emplea la expresión «corrupción» en este contexto: «impiedad, la blasfemia y la corrupción».","impiedad, la blasfemia y la corrupción",PR40-P037-F34,PR40-P037-F34-VARIANTS,verified,
PR40-0071,PR39-44,PR40,"PDF p.33, PR40, párrafo 2",multiple_choice,medium,"sueño olvidado, sabios, amenaza y recompensa","Según PDF p.33, PR40, párrafo 2, en el pasaje sobre sueño olvidado, sabios, amenaza y recompensa, ¿Cuál opción conserva el dato exacto de la fuente? Marco: «Y habiendo declarado su [DETALLE], les pidió que le revelasen lo que»","[""Y habiendo declarado su amonestación, les pidió que le revelasen lo que"", ""Y habiendo declarado su aproximación, les pidió que le revelasen lo que"", ""Y habiendo declarado su preocupación, les pidió que le revelasen lo que"", ""Y habiendo declarado su complacencia, les pidió que le revelasen lo que""]",2,"Y habiendo declarado su preocupación, les pidió que le revelasen lo que","La opción correcta conserva el detalle «preocupación» tal como aparece en la fuente: «Y habiendo declarado su preocupación, les pidió que le revelasen lo que».","Y habiendo declarado su preocupación, les pidió que le revelasen lo que",PR40-P033-F42,PR40-P033-F42-VARIANTS,verified,
PR40-0072,PR39-44,PR40,"PDF p.34, PR40, párrafo 2",true_false,hard,"Daniel, Arioc, oración y visión nocturna","Según PDF p.34, PR40, párrafo 2, en el pasaje sobre Daniel, Arioc, oración y visión nocturna, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «El primer acto de Daniel fué ⟦acontecer⟧ a Dios la revelación que le había dado.»","[""Verdadero"", ""Falso""]",1,Falso,La afirmación cambia «agradecer». La corrección exacta es: «El primer acto de Daniel fué agradecer a Dios la revelación que le había dado.»,primer acto de Daniel fué agradecer a Dios la revelación que le había,PR40-P034-F62,PR40-P034-F62-VARIANTS,verified,El primer acto de Daniel fué agradecer a Dios la revelación que le había dado.
PR40-0073,PR39-44,PR40,"PDF p.35, PR40, párrafo 2",fill_blank,hard,"imagen, metales, piedra y reinos","Según PDF p.35, PR40, párrafo 2, en el pasaje sobre imagen, metales, piedra y reinos, complete la formulación del PDF: «Dios iba a _____ que él ejerce el poder sobre los reinos del mundo, el poder de entronizar y de destronar a los reyes.»","[""acontecer"", ""agradecer"", ""revelarle"", ""compartir""]",2,revelarle,El PDF emplea la expresión «revelarle» en este contexto: «Dios iba a revelarle que él ejerce el poder sobre los».,Dios iba a revelarle que él ejerce el poder sobre los,PR40-P035-F59,PR40-P035-F59-VARIANTS,verified,
PR40-0074,PR39-44,PR40,"PDF p.36, PR40, párrafo 2",multiple_choice,hard,"honores, naciones y agentes divinos","Según PDF p.36, PR40, párrafo 2, en el pasaje sobre honores, naciones y agentes divinos, ¿Qué opción restituye con precisión la relación descrita? Marco: «los sabios de Atenas el [DETALLE] que Dios había tenido en la creación»","[""los sabios de Atenas el consejero que Dios había tenido en la creación"", ""los sabios de Atenas el escenario que Dios había tenido en la creación"", ""los sabios de Atenas el esplendor que Dios había tenido en la creación"", ""los sabios de Atenas el propósito que Dios había tenido en la creación""]",3,los sabios de Atenas el propósito que Dios había tenido en la creación,La opción correcta conserva el detalle «propósito» tal como aparece en la fuente: «los sabios de Atenas el propósito que Dios había tenido en la creación».,los sabios de Atenas el propósito que Dios había tenido en la creación,PR40-P036-F34,PR40-P036-F34-VARIANTS,verified,
