id,fact_id,variant_id,template_id,bank,chapter,verse_or_page,source_span,type,difficulty,topic,context_anchor,question,options,correct_option,correct_answer,accepted_answers,answer_mode,explanation,why_distractors_fail,source_quote,trap_type,blind_final_pool,validation_status,incorrect_detail,correction
PR43-0580,PR43-P050-S01-07-F02,PR43-P050-S01-07-F02-TF-SINGLE-DETAIL-V1-01,tf-single-detail-v1,PR39-44,PR43,"50, PR43, párrafo 1","14), y sus gritos de triunfo podían oírse sobre los clamores desesperados de los asombrados disolutos.",true_false,medium,"caída de Babilonia, Ciro y Eufrates",14 y sus gritos de triunfo podían oírse sobre los clamores desesperados de los,"Según 50, PR43, párrafo 1, en la escena sobre caída de Babilonia, Ciro y Eufrates, determine si el detalle marcado conserva el texto de la fuente: Elemento bajo prueba: «Dios habla». Afirmación: «14), y sus ⟦Dios habla⟧ podían oírse sobre los clamores desesperados de los asombrados disolutos.»","[""Verdadero"", ""Falso""]",1,Falso,"[""Falso""]",exact_text,"Solo se alteró «gritos de triunfo» por «Dios habla». La corrección exacta es: «14), y sus gritos de triunfo podían oírse sobre los clamores desesperados de los asombrados disolutos.»","{""Verdadero"": ""El pasaje dice «gritos de triunfo», no «Dios habla».""}","14), y sus gritos de triunfo podían oírse sobre los clamores desesperados de",close_detail,False,verified,Dios habla,"14), y sus gritos de triunfo podían oírse sobre los clamores desesperados de los asombrados disolutos."
PR43-0581,PR43-P050-S02-01-F01,PR43-P050-S02-01-F01-FILL-CONTEXT-V1-01,fill-context-v1,PR39-44,PR43,"50, PR43, párrafo 2","“La misma noche fué muerto Belsasar, rey de los Caldeos,” y un monarca extranjero se sentó en el trono.",fill_blank,hard,"caída de Babilonia, Ciro y Eufrates",La misma noche fué muerto Belsasar rey de los Caldeos y un monarca extranjero,"Según 50, PR43, párrafo 2, en la escena sobre caída de Babilonia, Ciro y Eufrates, complete con la expresión exacta del PDF: «“La misma noche fué muerto _____, rey de los Caldeos,” y un monarca extranjero se sentó en el trono.»","[""Babilonia"", ""Nabucodonosor"", ""Belsasar"", ""Israel""]",2,Belsasar,"[""Belsasar""]",exact_text,"La expresión omitida es «Belsasar»; el respaldo breve dice: «La misma noche fué muerto Belsasar, rey de los Caldeos,” y un monarca».","{""Babilonia"": ""«Babilonia» procede de 38, PR41, párrafo 5, no del espacio exacto solicitado."", ""Nabucodonosor"": ""«Nabucodonosor» procede de 39, PR41, párrafo 1, no del espacio exacto solicitado."", ""Israel"": ""«Israel» procede de 39, PR41, párrafo 2, no del espacio exacto solicitado.""}","La misma noche fué muerto Belsasar, rey de los Caldeos,” y un monarca",close_detail,True,verified,,
PR43-0582,PR43-P050-S02-01-F02,PR43-P050-S02-01-F02-TF-SINGLE-DETAIL-V1-01,tf-single-detail-v1,PR39-44,PR43,"50, PR43, párrafo 2","“La misma noche fué muerto Belsasar, rey de los Caldeos,” y un monarca extranjero se sentó en el trono.",true_false,expert,"caída de Babilonia, Ciro y Eufrates",La misma noche fué muerto Belsasar rey de los Caldeos y un monarca extranjero,"Según 50, PR43, párrafo 2, en la escena sobre caída de Babilonia, Ciro y Eufrates, determine si el detalle marcado conserva el texto de la fuente: Elemento bajo prueba: «Caldeos». Afirmación: «“La misma noche fué muerto Belsasar, rey de los ⟦Caldeos⟧,” y un monarca extranjero se sentó en el trono.»","[""Verdadero"", ""Falso""]",0,Verdadero,"[""Verdadero""]",exact_text,"El detalle marcado coincide con el PDF: «muerto Belsasar, rey de los Caldeos,” y un monarca extranjero se sentó en».","{""Falso"": ""El detalle marcado reproduce la fuente sin alteración.""}","muerto Belsasar, rey de los Caldeos,” y un monarca extranjero se sentó en",close_detail,False,verified,,
PR43-0583,PR43-P050-S03-01-F01,PR43-P050-S03-01-F01-FILL-CONTEXT-V1-01,fill-context-v1,PR39-44,PR43,"50, PR43, párrafo 3",Los profetas hebreos habían hablado claramente de la manera en que iba a caer Babilonia.,fill_blank,hard,"caída de Babilonia, Ciro y Eufrates",Los profetas hebreos habían hablado claramente de la manera en que iba a caer,"Según 50, PR43, párrafo 3, en la escena sobre caída de Babilonia, Ciro y Eufrates, complete con la expresión exacta del PDF: «Los profetas hebreos habían hablado claramente de la manera en que iba a caer _____.»","[""Israel"", ""Señor"", ""Nabucodonosor"", ""Babilonia""]",3,Babilonia,"[""Babilonia""]",exact_text,La expresión omitida es «Babilonia»; el respaldo breve dice: «en que iba a caer Babilonia».,"{""Israel"": ""«Israel» procede de 39, PR41, párrafo 2, no del espacio exacto solicitado."", ""Señor"": ""«Señor» procede de 39, PR41, párrafo 3, no del espacio exacto solicitado."", ""Nabucodonosor"": ""«Nabucodonosor» procede de 39, PR41, párrafo 4, no del espacio exacto solicitado.""}",en que iba a caer Babilonia,close_detail,False,verified,,
PR43-0584,PR43-P050-S03-01-F02,PR43-P050-S03-01-F02-TF-SINGLE-DETAIL-V1-01,tf-single-detail-v1,PR39-44,PR43,"50, PR43, párrafo 3",Los profetas hebreos habían hablado claramente de la manera en que iba a caer Babilonia.,true_false,medium,"caída de Babilonia, Ciro y Eufrates",Los profetas hebreos habían hablado claramente de la manera en que iba a caer,"Según 50, PR43, párrafo 3, en la escena sobre caída de Babilonia, Ciro y Eufrates, determine si el detalle marcado conserva el texto de la fuente: Elemento bajo prueba: «Satanás se presenta». Afirmación: «Los ⟦Satanás se presenta⟧ hablado claramente de la manera en que iba a caer Babilonia.»","[""Verdadero"", ""Falso""]",1,Falso,"[""Falso""]",exact_text,Solo se alteró «profetas hebreos habían» por «Satanás se presenta». La corrección exacta es: «Los profetas hebreos habían hablado claramente de la manera en que iba a caer Babilonia.»,"{""Verdadero"": ""El pasaje dice «profetas hebreos habían», no «Satanás se presenta».""}",Los profetas hebreos habían hablado claramente de la manera en que,close_detail,False,verified,Satanás se presenta,Los profetas hebreos habían hablado claramente de la manera en que iba a caer Babilonia.
PR43-0585,PR43-P050-S03-02-F01,PR43-P050-S03-02-F01-FILL-CONTEXT-V1-01,fill-context-v1,PR39-44,PR43,"50, PR43, párrafo 3","Al revelarles el Señor en visión los acontecimientos futuros, habían exclamado: “¡Cómo fué presa Sesach, y fué tomada la que era alabada por toda la tierra!",fill_blank,hard,"caída de Babilonia, Ciro y Eufrates",Al revelarles el Señor en visión los acontecimientos futuros habían exclamado Cómo fué presa,"Según 50, PR43, párrafo 3, en la escena sobre caída de Babilonia, Ciro y Eufrates, complete con la expresión exacta del PDF: «Al revelarles el Señor en visión los acontecimientos futuros, habían exclamado: “¡Cómo fué presa _____, y fué tomada la que era alabada por toda la tierra!»","[""Sesach"", ""Israel"", ""Señor"", ""Nabucodonosor""]",0,Sesach,"[""Sesach""]",exact_text,"La expresión omitida es «Sesach»; el respaldo breve dice: «habían exclamado: “¡Cómo fué presa Sesach, y fué tomada la que era alabada».","{""Israel"": ""«Israel» procede de 39, PR41, párrafo 2, no del espacio exacto solicitado."", ""Señor"": ""«Señor» procede de 39, PR41, párrafo 3, no del espacio exacto solicitado."", ""Nabucodonosor"": ""«Nabucodonosor» procede de 39, PR41, párrafo 4, no del espacio exacto solicitado.""}","habían exclamado: “¡Cómo fué presa Sesach, y fué tomada la que era alabada",close_detail,False,verified,,
PR43-0586,PR43-P050-S03-02-F02,PR43-P050-S03-02-F02-TF-SINGLE-DETAIL-V1-01,tf-single-detail-v1,PR39-44,PR43,"50, PR43, párrafo 3","Al revelarles el Señor en visión los acontecimientos futuros, habían exclamado: “¡Cómo fué presa Sesach, y fué tomada la que era alabada por toda la tierra!",true_false,expert,"caída de Babilonia, Ciro y Eufrates",Al revelarles el Señor en visión los acontecimientos futuros habían exclamado Cómo fué presa,"Según 50, PR43, párrafo 3, en la escena sobre caída de Babilonia, Ciro y Eufrates, determine si el detalle marcado conserva el texto de la fuente: Elemento bajo prueba: «Señor». Afirmación: «Al revelarles el ⟦Señor⟧ en visión los acontecimientos futuros, habían exclamado: “¡Cómo fué presa Sesach, y fué tomada la que era alabada por toda la tierra!»","[""Verdadero"", ""Falso""]",0,Verdadero,"[""Verdadero""]",exact_text,"El detalle marcado coincide con el PDF: «Al revelarles el Señor en visión los acontecimientos futuros, habían exclamado».","{""Falso"": ""El detalle marcado reproduce la fuente sin alteración.""}","Al revelarles el Señor en visión los acontecimientos futuros, habían exclamado",close_detail,True,verified,,
PR43-0587,PR43-P050-S03-03-F01,PR43-P050-S03-03-F01-FILL-CONTEXT-V1-01,fill-context-v1,PR39-44,PR43,"50, PR43, párrafo 3",¡Cómo fué Babilonia por espanto entre las gentes!,fill_blank,hard,"caída de Babilonia, Ciro y Eufrates",Cómo fué Babilonia por espanto entre las gentes,"Según 50, PR43, párrafo 3, en la escena sobre caída de Babilonia, Ciro y Eufrates, complete con la expresión exacta del PDF: «¡Cómo fué _____ por espanto entre las gentes!»","[""Nabucodonosor"", ""Babilonia"", ""Daniel"", ""Judíos""]",1,Babilonia,"[""Babilonia""]",exact_text,La expresión omitida es «Babilonia»; el respaldo breve dice: «Cómo fué Babilonia por espanto entre las gentes».,"{""Nabucodonosor"": ""«Nabucodonosor» procede de 39, PR41, párrafo 4, no del espacio exacto solicitado."", ""Daniel"": ""«Daniel» procede de 39, PR41, párrafo 4, no del espacio exacto solicitado."", ""Judíos"": ""«Judíos» procede de 39, PR41, párrafo 4, no del espacio exacto solicitado.""}",Cómo fué Babilonia por espanto entre las gentes,close_detail,False,verified,,
PR43-0588,PR43-P050-S03-03-F02,PR43-P050-S03-03-F02-TF-SINGLE-DETAIL-V1-01,tf-single-detail-v1,PR39-44,PR43,"50, PR43, párrafo 3",¡Cómo fué Babilonia por espanto entre las gentes!,true_false,medium,"caída de Babilonia, Ciro y Eufrates",Cómo fué Babilonia por espanto entre las gentes,"Según 50, PR43, párrafo 3, en la escena sobre caída de Babilonia, Ciro y Eufrates, determine si el detalle marcado conserva el texto de la fuente: Elemento bajo prueba: «intensamente». Afirmación: «¡Cómo fué Babilonia por ⟦intensamente⟧ entre las gentes!»","[""Verdadero"", ""Falso""]",1,Falso,"[""Falso""]",exact_text,Solo se alteró «espanto» por «intensamente». La corrección exacta es: «¡Cómo fué Babilonia por espanto entre las gentes!»,"{""Verdadero"": ""El pasaje dice «espanto», no «intensamente».""}",Cómo fué Babilonia por espanto entre las gentes,close_detail,False,verified,intensamente,¡Cómo fué Babilonia por espanto entre las gentes!
PR43-0589,PR43-P050-S03-04-F01,PR43-P050-S03-04-F01-FILL-CONTEXT-V1-01,fill-context-v1,PR39-44,PR43,"50, PR43, párrafo 3",“¡Cómo fué cortado y quebrado el martillo de toda la tierra!,fill_blank,hard,"caída de Babilonia, Ciro y Eufrates",Cómo fué cortado y quebrado el martillo de toda la tierra,"Según 50, PR43, párrafo 3, en la escena sobre caída de Babilonia, Ciro y Eufrates, complete con la expresión exacta del PDF: «“¡Cómo fué _____ el martillo de toda la tierra!»","[""debilitar y degradar"", ""éxito que obtiene"", ""cortado y quebrado"", ""significa con frecuencia""]",2,cortado y quebrado,"[""cortado y quebrado""]",exact_text,La expresión omitida es «cortado y quebrado»; el respaldo breve dice: «Cómo fué cortado y quebrado el martillo de toda la tierra».,"{""debilitar y degradar"": ""«debilitar y degradar» procede de 31, PR39, párrafo 4, no del espacio exacto solicitado."", ""éxito que obtiene"": ""«éxito que obtiene» procede de 31, PR39, párrafo 4, no del espacio exacto solicitado."", ""significa con frecuencia"": ""«significa con frecuencia» procede de 31, PR39, párrafo 4, no del espacio exacto solicitado.""}",Cómo fué cortado y quebrado el martillo de toda la tierra,close_detail,False,verified,,
PR43-0590,PR43-P050-S03-04-F02,PR43-P050-S03-04-F02-TF-SINGLE-DETAIL-V1-01,tf-single-detail-v1,PR39-44,PR43,"50, PR43, párrafo 3",“¡Cómo fué cortado y quebrado el martillo de toda la tierra!,true_false,expert,"caída de Babilonia, Ciro y Eufrates",Cómo fué cortado y quebrado el martillo de toda la tierra,"Según 50, PR43, párrafo 3, en la escena sobre caída de Babilonia, Ciro y Eufrates, determine si el detalle marcado conserva el texto de la fuente: Elemento bajo prueba: «martillo de toda». Afirmación: «“¡Cómo fué cortado y quebrado el ⟦martillo de toda⟧ la tierra!»","[""Verdadero"", ""Falso""]",0,Verdadero,"[""Verdadero""]",exact_text,El detalle marcado coincide con el PDF: «fué cortado y quebrado el martillo de toda la tierra».,"{""Falso"": ""El detalle marcado reproduce la fuente sin alteración.""}",fué cortado y quebrado el martillo de toda la tierra,close_detail,False,verified,,
PR43-0591,PR43-P050-S03-05-F01,PR43-P050-S03-05-F01-FILL-CONTEXT-V1-01,fill-context-v1,PR39-44,PR43,"50, PR43, párrafo 3",¡cómo se tornó Babilonia en desierto entre las gentes!,fill_blank,hard,"caída de Babilonia, Ciro y Eufrates",cómo se tornó Babilonia en desierto entre las gentes,"Según 50, PR43, párrafo 3, en la escena sobre caída de Babilonia, Ciro y Eufrates, complete con la expresión exacta del PDF: «¡cómo se tornó _____ en desierto entre las gentes!»","[""Abed-nego"", ""Mesach"", ""Sadrach"", ""Babilonia""]",3,Babilonia,"[""Babilonia""]",exact_text,La expresión omitida es «Babilonia»; el respaldo breve dice: «cómo se tornó Babilonia en desierto entre las gentes».,"{""Abed-nego"": ""«Abed-nego» procede de 39, PR41, párrafo 4, no del espacio exacto solicitado."", ""Mesach"": ""«Mesach» procede de 39, PR41, párrafo 4, no del espacio exacto solicitado."", ""Sadrach"": ""«Sadrach» procede de 39, PR41, párrafo 5, no del espacio exacto solicitado.""}",cómo se tornó Babilonia en desierto entre las gentes,close_detail,False,verified,,
PR43-0592,PR43-P050-S03-05-F02,PR43-P050-S03-05-F02-TF-SINGLE-DETAIL-V1-01,tf-single-detail-v1,PR39-44,PR43,"50, PR43, párrafo 3",¡cómo se tornó Babilonia en desierto entre las gentes!,true_false,medium,"caída de Babilonia, Ciro y Eufrates",cómo se tornó Babilonia en desierto entre las gentes,"Según 50, PR43, párrafo 3, en la escena sobre caída de Babilonia, Ciro y Eufrates, determine si el detalle marcado conserva el texto de la fuente: Elemento bajo prueba: «fuego». Afirmación: «¡cómo se tornó Babilonia en ⟦fuego⟧ entre las gentes!»","[""Verdadero"", ""Falso""]",1,Falso,"[""Falso""]",exact_text,Solo se alteró «desierto» por «fuego». La corrección exacta es: «¡cómo se tornó Babilonia en desierto entre las gentes!»,"{""Verdadero"": ""El pasaje dice «desierto», no «fuego».""}",cómo se tornó Babilonia en desierto entre las gentes,close_detail,False,verified,fuego,¡cómo se tornó Babilonia en desierto entre las gentes!
PR43-0593,PR43-P050-S03-06-F01,PR43-P050-S03-06-F01-FILL-CONTEXT-V1-01,fill-context-v1,PR39-44,PR43,"50, PR43, párrafo 3","“Del grito de la toma de Babilonia la tierra tembló, y el clamor se oyó entre las gentes.”",fill_blank,hard,"caída de Babilonia, Ciro y Eufrates",Del grito de la toma de Babilonia la tierra tembló y el clamor se,"Según 50, PR43, párrafo 3, en la escena sobre caída de Babilonia, Ciro y Eufrates, complete con la expresión exacta del PDF: «“Del grito de la toma de _____ la tierra tembló, y el clamor se oyó entre las gentes.”»","[""Babilonia"", ""Abed-nego"", ""Sadrach"", ""Mesach""]",0,Babilonia,"[""Babilonia""]",exact_text,"La expresión omitida es «Babilonia»; el respaldo breve dice: «grito de la toma de Babilonia la tierra tembló, y el clamor se».","{""Abed-nego"": ""«Abed-nego» procede de 39, PR41, párrafo 5, no del espacio exacto solicitado."", ""Sadrach"": ""«Sadrach» procede de 39, PR41, párrafo 5, no del espacio exacto solicitado."", ""Mesach"": ""«Mesach» procede de 39, PR41, párrafo 5, no del espacio exacto solicitado.""}","grito de la toma de Babilonia la tierra tembló, y el clamor se",close_detail,False,verified,,
PR43-0594,PR43-P050-S03-06-F02,PR43-P050-S03-06-F02-TF-SINGLE-DETAIL-V1-01,tf-single-detail-v1,PR39-44,PR43,"50, PR43, párrafo 3","“Del grito de la toma de Babilonia la tierra tembló, y el clamor se oyó entre las gentes.”",true_false,expert,"caída de Babilonia, Ciro y Eufrates",Del grito de la toma de Babilonia la tierra tembló y el clamor se,"Según 50, PR43, párrafo 3, en la escena sobre caída de Babilonia, Ciro y Eufrates, determine si el detalle marcado conserva el texto de la fuente: Elemento bajo prueba: «clamor se oyó». Afirmación: «“Del grito de la toma de Babilonia la tierra tembló, y el ⟦clamor se oyó⟧ entre las gentes.”»","[""Verdadero"", ""Falso""]",0,Verdadero,"[""Verdadero""]",exact_text,"El detalle marcado coincide con el PDF: «la tierra tembló, y el clamor se oyó entre las gentes».","{""Falso"": ""El detalle marcado reproduce la fuente sin alteración.""}","la tierra tembló, y el clamor se oyó entre las gentes",close_detail,False,verified,,
