source_unit_id,work,chapter,verse_or_page,pdf_page,exact_quote,nearby_context,atomic_facts,atomic_fact_count,atomic_fact_records,current_question_ids,presentation_count,distinct_cognitive_operations,coverage_status,coverage_basis,coverage_scope,semantic_coverage_verified,explanation,historical_fact_ids,historical_fact_count,ocr_support,ocr_issue,context_boundary,review_flags,requires_visual_review,visual_review_status
PR39-P027-P004-S001,Profetas y Reyes,39,"PR39, p. 27, párrafo 4",27,"“Y fueron entre ellos, de los hijos de Judá, Daniel, Ananías, Misael y Azarías.","Anterior: Nabucodonosor ordenó “a Aspenaz, príncipe de sus eunucos, que trajese de los hijos de Israel, del linaje real de los príncipes, muchachos en quienes no hubiese tacha alguna, y de buen parecer, y enseñados en toda sabiduría, y sabios en ciencia, y de buen entendimiento, e idóneos para estar en el palacio del rey... Posterior: Viendo en estos jóvenes una promesa de capacidad notable, Nabucodonosor resolvió que se los educase para que pudiesen ocupar puestos importantes en su reino.","[""“Y fueron entre ellos, de los hijos de Judá, Daniel, Ananías, Misael y Azarías.""]",1,"[{""atomic_fact_id"": ""PR39-P027-P004-S001-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR39-AUTH-0012"", ""V14-R2-PR39-W2-093""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR39-P027-P004-S001"", ""semantic_coverage_verified"": false, ""text"": ""“Y fueron entre ellos, de los hijos de Judá, Daniel, Ananías, Misael y Azarías.""}]","[""PR39-AUTH-0012"", ""V14-R2-PR39-W2-093""]",2,"[""identification"", ""relationship""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 2 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.","[""FACT-PR39-P004-001""]",1,True,,UNIT,[],False,NOT_REQUIRED
PR39-P027-P004-S002,Profetas y Reyes,39,"PR39, p. 27, párrafo 4",27,"Viendo en estos jóvenes una promesa de capacidad notable, Nabucodonosor resolvió que se los educase para que pudiesen ocupar puestos importantes en su reino.","Anterior: “Y fueron entre ellos, de los hijos de Judá, Daniel, Ananías, Misael y Azarías. Posterior: A fin de que quedasen plenamente capacitados para su carrera, ordenó que aprendiesen el idioma de los caldeos, y que durante tres años se les concediesen las ventajas educativas que tenían los príncipes del reino.","[""Viendo en estos jóvenes una promesa de capacidad notable, Nabucodonosor resolvió que se los educase para que pudiesen ocupar puestos importantes en su reino.""]",1,"[{""atomic_fact_id"": ""PR39-P027-P004-S002-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR39-AUTH-0013"", ""PR39-V11-WAVE-013"", ""V14-R2-PR39-W2-094"", ""V14-R2-PR39-W2-095""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR39-P027-P004-S002"", ""semantic_coverage_verified"": false, ""text"": ""Viendo en estos jóvenes una promesa de capacidad notable, Nabucodonosor resolvió que se los educase para que pudiesen ocupar puestos importantes en su reino.""}]","[""PR39-AUTH-0013"", ""PR39-V11-WAVE-013"", ""V14-R2-PR39-W2-094"", ""V14-R2-PR39-W2-095""]",4,"[""cause_consequence"", ""relationship""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 4 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.","[""FACT-PR39-P004-002""]",1,True,,UNIT,[],False,NOT_REQUIRED
PR39-P027-P004-S003,Profetas y Reyes,39,"PR39, p. 27, párrafo 4",27,"A fin de que quedasen plenamente capacitados para su carrera, ordenó que aprendiesen el idioma de los caldeos, y que durante tres años se les concediesen las ventajas educativas que tenían los príncipes del reino.","Anterior: Viendo en estos jóvenes una promesa de capacidad notable, Nabucodonosor resolvió que se los educase para que pudiesen ocupar puestos importantes en su reino. Posterior: Los nombres de Daniel y sus compañeros fueron cambiados por otros que conmemoraban divinidades caldeas.","[""A fin de que quedasen plenamente capacitados para su carrera, ordenó que aprendiesen el idioma de los caldeos, y que durante tres años se les concediesen las ventajas educativas que tenían los príncipes del reino.""]",1,"[{""atomic_fact_id"": ""PR39-P027-P004-S003-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR39-AUTH-0014"", ""PR39-V11-WAVE-014"", ""PR39-V11-WAVE-015"", ""V14-R2-PR39-W2-096"", ""V14-R2-PR39-W2-097"", ""V14-R2-PR39-W2-098""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR39-P027-P004-S003"", ""semantic_coverage_verified"": false, ""text"": ""A fin de que quedasen plenamente capacitados para su carrera, ordenó que aprendiesen el idioma de los caldeos, y que durante tres años se les concediesen las ventajas educativas que tenían los príncipes del reino.""}]","[""PR39-AUTH-0014"", ""PR39-V11-WAVE-014"", ""PR39-V11-WAVE-015"", ""V14-R2-PR39-W2-096"", ""V14-R2-PR39-W2-097"", ""V14-R2-PR39-W2-098""]",6,"[""comparison"", ""factual_recall"", ""relationship""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 6 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.","[""FACT-PR39-P004-003""]",1,True,,UNIT,[],False,NOT_REQUIRED
PR39-P027-P005-S001,Profetas y Reyes,39,"PR39, p. 27, párrafo 5",27,Los nombres de Daniel y sus compañeros fueron cambiados por otros que conmemoraban divinidades caldeas.,"Anterior: A fin de que quedasen plenamente capacitados para su carrera, ordenó que aprendiesen el idioma de los caldeos, y que durante tres años se les concediesen las ventajas educativas que tenían los príncipes del reino. Posterior: Los padres hebreos solían dar a sus hijos nombres que tenían gran significado.","[""Los nombres de Daniel y sus compañeros fueron cambiados por otros que conmemoraban divinidades caldeas.""]",1,"[{""atomic_fact_id"": ""PR39-P027-P005-S001-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR39-AUTH-0015"", ""V14-R2-PR39-W2-099""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR39-P027-P005-S001"", ""semantic_coverage_verified"": false, ""text"": ""Los nombres de Daniel y sus compañeros fueron cambiados por otros que conmemoraban divinidades caldeas.""}]","[""PR39-AUTH-0015"", ""V14-R2-PR39-W2-099""]",2,"[""cause_consequence"", ""relationship""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 2 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.","[""FACT-PR39-P005-001""]",1,True,,UNIT,[],False,NOT_REQUIRED
PR39-P027-P005-S002,Profetas y Reyes,39,"PR39, p. 27, párrafo 5",27,Los padres hebreos solían dar a sus hijos nombres que tenían gran significado.,Anterior: Los nombres de Daniel y sus compañeros fueron cambiados por otros que conmemoraban divinidades caldeas. Posterior: Con frecuencia expresaban en ellos los rasgos de carácter que deseaban ver desarrollarse en sus hijos.,"[""Los padres hebreos solían dar a sus hijos nombres que tenían gran significado.""]",1,"[{""atomic_fact_id"": ""PR39-P027-P005-S002-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR39-AUTH-0016"", ""V14-R2-PR39-W2-100""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR39-P027-P005-S002"", ""semantic_coverage_verified"": false, ""text"": ""Los padres hebreos solían dar a sus hijos nombres que tenían gran significado.""}]","[""PR39-AUTH-0016"", ""V14-R2-PR39-W2-100""]",2,"[""relationship""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 2 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.","[""FACT-PR39-P005-002""]",1,True,,UNIT,[],False,NOT_REQUIRED
PR39-P027-P005-S003,Profetas y Reyes,39,"PR39, p. 27, párrafo 5",27,Con frecuencia expresaban en ellos los rasgos de carácter que deseaban ver desarrollarse en sus hijos.,"Anterior: Los padres hebreos solían dar a sus hijos nombres que tenían gran significado. Posterior: El príncipe encargado de los jóvenes cautivos “puso a Daniel, Beltsasar; y a Ananías, Sadrach; y a Misael, Mesach; y a Azarías, Abednego.”","[""Con frecuencia expresaban en ellos los rasgos de carácter que deseaban ver desarrollarse en sus hijos.""]",1,"[{""atomic_fact_id"": ""PR39-P027-P005-S003-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR39-AUTH-0017"", ""V14-R2-PR39-W2-101""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR39-P027-P005-S003"", ""semantic_coverage_verified"": false, ""text"": ""Con frecuencia expresaban en ellos los rasgos de carácter que deseaban ver desarrollarse en sus hijos.""}]","[""PR39-AUTH-0017"", ""V14-R2-PR39-W2-101""]",2,"[""cause_consequence"", ""relationship""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 2 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.","[""FACT-PR39-P005-003""]",1,True,,UNIT,[],False,NOT_REQUIRED
PR39-P027-P005-S004,Profetas y Reyes,39,"PR39, p. 27, párrafo 5",27,"El príncipe encargado de los jóvenes cautivos “puso a Daniel, Beltsasar; y a Ananías, Sadrach; y a Misael, Mesach; y a Azarías, Abednego.”","Anterior: Con frecuencia expresaban en ellos los rasgos de carácter que deseaban ver desarrollarse en sus hijos. Posterior: El rey no obligó a los jóvenes hebreos a que renunciasen a su fe para hacerse idólatras, sino que esperaba obtener esto gradualmente.","[""El príncipe encargado de los jóvenes cautivos “puso a Daniel, Beltsasar"", ""y a Ananías, Sadrach"", ""y a Misael, Mesach"", ""y a Azarías, Abednego.”""]",4,"[{""atomic_fact_id"": ""PR39-P027-P005-S004-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR39-AUTH-0018"", ""V14-R2-PR39-W2-102""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR39-P027-P005-S004"", ""semantic_coverage_verified"": false, ""text"": ""El príncipe encargado de los jóvenes cautivos “puso a Daniel, Beltsasar""}, {""atomic_fact_id"": ""PR39-P027-P005-S004-F02"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR39-V11-WAVE-016"", ""V14-R2-PR39-W2-103""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR39-P027-P005-S004"", ""semantic_coverage_verified"": false, ""text"": ""y a Ananías, Sadrach""}, {""atomic_fact_id"": ""PR39-P027-P005-S004-F03"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR39-V11-WAVE-017"", ""V14-R2-PR39-W2-104""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR39-P027-P005-S004"", ""semantic_coverage_verified"": false, ""text"": ""y a Misael, Mesach""}, {""atomic_fact_id"": ""PR39-P027-P005-S004-F04"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR39-V11-WAVE-018"", ""V14-R2-PR39-W2-105""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR39-P027-P005-S004"", ""semantic_coverage_verified"": false, ""text"": ""y a Azarías, Abednego.”""}]","[""PR39-AUTH-0018"", ""PR39-V11-WAVE-016"", ""PR39-V11-WAVE-017"", ""PR39-V11-WAVE-018"", ""V14-R2-PR39-W2-102"", ""V14-R2-PR39-W2-103"", ""V14-R2-PR39-W2-104"", ""V14-R2-PR39-W2-105""]",8,"[""identification"", ""relationship""]",COVERED_MERGED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,La unidad padre contiene 4 hechos atómicos expuestos como hijos estables. Las presentaciones se enlazan al source_unit_id padre; ese enlace no constituye verificación semántica por hecho y requiere revisión visual.,"[""FACT-PR39-P005-004""]",1,True,,UNIT,"[""ATOMIC_SPLIT_HEURISTIC""]",True,REVIEW_REQUIRED
PR39-P027-P006-S001,Profetas y Reyes,39,"PR39, p. 27, párrafo 6",27,"El rey no obligó a los jóvenes hebreos a que renunciasen a su fe para hacerse idólatras, sino que esperaba obtener esto gradualmente.","Anterior: El príncipe encargado de los jóvenes cautivos “puso a Daniel, Beltsasar; y a Ananías, Sadrach; y a Misael, Mesach; y a Azarías, Abednego.” Posterior: Dándoles nombres que expresaban sentimientos de idolatría, poniéndolos en trato íntimo con costumbres idólatras y bajo la influencia de ritos seductores del culto pagano, esperaba inducirlos a renunciar a la religión de su nación, y a participar en el culto babilónico.","[""El rey no obligó a los jóvenes hebreos a que renunciasen a su fe para hacerse idólatras, sino que esperaba obtener esto gradualmente.""]",1,"[{""atomic_fact_id"": ""PR39-P027-P006-S001-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR39-AUTH-0019"", ""V14-R2-PR39-W2-106""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR39-P027-P006-S001"", ""semantic_coverage_verified"": false, ""text"": ""El rey no obligó a los jóvenes hebreos a que renunciasen a su fe para hacerse idólatras, sino que esperaba obtener esto gradualmente.""}]","[""PR39-AUTH-0019"", ""V14-R2-PR39-W2-106""]",2,"[""cause_consequence"", ""relationship""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 2 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.",[],0,True,,UNIT,[],False,NOT_REQUIRED
PR39-P027-P006-S002,Profetas y Reyes,39,"PR39, p. 27, párrafo 6",27,"Dándoles nombres que expresaban sentimientos de idolatría, poniéndolos en trato íntimo con costumbres idólatras y bajo la influencia de ritos seductores del culto pagano, esperaba inducirlos a renunciar a la religión de su nación, y a participar en el culto babilónico.","Anterior: El rey no obligó a los jóvenes hebreos a que renunciasen a su fe para hacerse idólatras, sino que esperaba obtener esto gradualmente. Posterior: En el mismo comienzo de su carrera, su carácter fué probado de una manera decisiva.","[""Dándoles nombres que expresaban sentimientos de idolatría, poniéndolos en trato íntimo con costumbres idólatras y bajo la influencia de ritos seductores del culto pagano, esperaba inducirlos a renunciar a la religión de su nación, y a participar en el culto babilónico.""]",1,"[{""atomic_fact_id"": ""PR39-P027-P006-S002-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR39-AUTH-0020"", ""PR39-AUTH-0020-PV01"", ""PR39-V11-WAVE-022"", ""PR39-V11-WAVE-023"", ""V13-R2-PR39-C14-001"", ""V14-R2-PR39-W2-107"", ""V14-R2-PR39-W2-108""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR39-P027-P006-S002"", ""semantic_coverage_verified"": false, ""text"": ""Dándoles nombres que expresaban sentimientos de idolatría, poniéndolos en trato íntimo con costumbres idólatras y bajo la influencia de ritos seductores del culto pagano, esperaba inducirlos a renunciar a la religión de su nación, y a participar en el culto babilónico.""}]","[""PR39-AUTH-0020"", ""PR39-AUTH-0020-PV01"", ""PR39-V11-WAVE-022"", ""PR39-V11-WAVE-023"", ""V13-R2-PR39-C14-001"", ""V14-R2-PR39-W2-107"", ""V14-R2-PR39-W2-108""]",7,"[""cause_consequence"", ""relationship""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 7 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.",[],0,True,,UNIT,[],False,NOT_REQUIRED
PR39-P028-P001-S001,Profetas y Reyes,39,"PR39, p. 28, párrafo 1",28,"En el mismo comienzo de su carrera, su carácter fué probado de una manera decisiva.","Anterior: Dándoles nombres que expresaban sentimientos de idolatría, poniéndolos en trato íntimo con costumbres idólatras y bajo la influencia de ritos seductores del culto pagano, esperaba inducirlos a renunciar a la religión de su nación, y a participar en el culto babilónico. Posterior: Se había provisto que comiesen del alimento y bebiesen del vino que provenían de la mesa real.","[""En el mismo comienzo de su carrera, su carácter fué probado de una manera decisiva.""]",1,"[{""atomic_fact_id"": ""PR39-P028-P001-S001-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR39-AUTH-0021"", ""PR39-V11-WAVE-088"", ""V14-R2-PR39-W2-109"", ""V14-R2-PR39-W2-110""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR39-P028-P001-S001"", ""semantic_coverage_verified"": false, ""text"": ""En el mismo comienzo de su carrera, su carácter fué probado de una manera decisiva.""}]","[""PR39-AUTH-0021"", ""PR39-V11-WAVE-088"", ""V14-R2-PR39-W2-109"", ""V14-R2-PR39-W2-110""]",4,"[""factual_recall"", ""narrative_order"", ""relationship""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 4 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.",[],0,True,,UNIT,[],False,NOT_REQUIRED
PR39-P028-P001-S002,Profetas y Reyes,39,"PR39, p. 28, párrafo 1",28,Se había provisto que comiesen del alimento y bebiesen del vino que provenían de la mesa real.,"Anterior: En el mismo comienzo de su carrera, su carácter fué probado de una manera decisiva. Posterior: Con esto el rey pensaba manifestarles su favor y la solicitud que sentía por su bienestar.","[""Se había provisto que comiesen del alimento y bebiesen del vino que provenían de la mesa real.""]",1,"[{""atomic_fact_id"": ""PR39-P028-P001-S002-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR39-AUTH-0022"", ""V14-R2-PR39-W2-111""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR39-P028-P001-S002"", ""semantic_coverage_verified"": false, ""text"": ""Se había provisto que comiesen del alimento y bebiesen del vino que provenían de la mesa real.""}]","[""PR39-AUTH-0022"", ""V14-R2-PR39-W2-111""]",2,"[""factual_recall"", ""relationship""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 2 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.",[],0,True,,UNIT,[],False,NOT_REQUIRED
